"id","user_id","channel","platform","location","gender","since_last","revenue","items","orders","avg_order"
"1 - Stars",2276392,"organic search","desktop","US","female",19,204,3,2,102
"2 - High enders",2331597,"other","desktop","international","female",33,204,3,2,102
"1 - Stars",2338412,"direct","desktop","US","female",27,204,3,2,102
"1 - Stars",2356151,"direct","desktop","US","female",26,204,3,2,102
"2 - High enders",2392855,"organic search","mobile","US","male",26,204,3,2,102
"2 - High enders",2406632,"direct","mobile","international","female",6,204,3,2,102
"1 - Stars",2440167,"organic search","desktop","US","female",35,204,3,2,102
"1 - Stars",2457325,"direct","mobile","US","female",29,204,3,2,102
"1 - Stars",2474643,"direct","mobile","US","male",20,204,3,2,102
"1 - Stars",2499175,"direct","mobile","US","female",3,204,3,2,102
"2 - High enders",306176,"email","desktop","US","male",24,204,3,3,68
"2 - High enders",1107930,"direct","desktop","US","male",26,204,3,3,68
"1 - Stars",1191598,"direct","desktop","US","female",18,204,3,3,68
"2 - High enders",1405300,"paid","desktop","international","female",19,204,3,3,68
"2 - High enders",1414325,"other","mobile","US","female",23,204,3,3,68
"1 - Stars",1416371,"direct","desktop","US","male",60,204,3,3,68
"2 - High enders",1437913,"direct","desktop","US","female",6,204,3,3,68
"1 - Stars",1443917,"direct","desktop","US","male",23,204,3,3,68
"2 - High enders",1484869,"organic search","desktop","US","female",12,204,3,3,68
"2 - High enders",1525202,"direct","desktop","US","male",46,204,3,3,68
"1 - Stars",1762420,"paid","desktop","US","female",20,204,3,3,68
"2 - High enders",1808676,"direct","desktop","international","female",50,204,3,3,68
"2 - High enders",1833388,"paid","mobile","US","female",18,204,3,3,68
"1 - Stars",1870088,"paid","desktop","US","male",3,204,3,3,68
"1 - Stars",1930910,"direct","mobile","US","female",21,204,3,3,68
"2 - High enders",2043144,"organic search","mobile","US","female",3,204,3,3,68
"1 - Stars",2100324,"paid","mobile","US","female",53,204,3,3,68
"2 - High enders",2105605,"paid","mobile","US","female",4,204,3,3,68
"2 - High enders",2217501,"organic search","mobile","US","female",5,204,3,3,68
"1 - Stars",2230596,"organic search","desktop","US","female",46,204,3,3,68
"1 - Stars",2252562,"other","desktop","US","female",96,204,3,3,68
"1 - Stars",2279270,"paid","mobile","US","female",41,204,3,3,68
"1 - Stars",2313517,"paid","desktop","US","female",79,204,3,3,68
"1 - Stars",2324710,"paid","desktop","US","female",20,204,3,3,68
"1 - Stars",2341857,"other","desktop","US","female",27,204,3,3,68
"1 - Stars",2353612,"organic search","desktop","US","female",38,204,3,3,68
"1 - Stars",2364752,"paid","desktop","US","female",27,204,3,3,68
"1 - Stars",2434059,"paid","mobile","US","female",6,204,3,3,68
"1 - Stars",2465121,"direct","desktop","US","male",17,204,3,3,68
"2 - High enders",193104,"direct","mobile","US","female",46,136,2,1,136
"2 - High enders",351887,"paid","desktop","US","female",51,136,2,1,136
"2 - High enders",414911,"paid","desktop","US","female",50,136,2,1,136
"2 - High enders",444735,"direct","desktop","international","female",50,136,2,1,136
"2 - High enders",507029,"direct","desktop","US","female",36,136,2,1,136
"2 - High enders",523452,"direct","desktop","US","female",47,136,2,1,136
"2 - High enders",632409,"direct","desktop","US","female",12,136,2,1,136
"2 - High enders",634706,"direct","mobile","US","female",43,136,2,1,136
"2 - High enders",701506,"organic search","desktop","US","female",9,136,2,1,136
"2 - High enders",703028,"organic search","mobile","US","female",93,136,2,1,136
"2 - High enders",727471,"direct","desktop","US","female",39,136,2,1,136
"2 - High enders",779896,"paid","desktop","US","female",41,136,2,1,136
"2 - High enders",847968,"direct","desktop","US","female",25,136,2,1,136
"2 - High enders",871031,"paid","desktop","US","female",56,136,2,1,136
"2 - High enders",885051,"paid","desktop","US","female",6,136,2,1,136
"2 - High enders",896186,"email","mobile","US","female",27,136,2,1,136
"2 - High enders",898963,"organic search","desktop","US","female",104,136,2,1,136
"2 - High enders",908949,"direct","desktop","US","female",108,136,2,1,136
"2 - High enders",939445,"organic search","mobile","US","female",24,136,2,1,136
"2 - High enders",990494,"other","mobile","US","female",66,136,2,1,136
"2 - High enders",1031644,"paid","mobile","US","female",25,136,2,1,136
"2 - High enders",1095226,"organic search","desktop","US","male",116,136,2,1,136
"2 - High enders",1263419,"paid","desktop","US","female",24,136,2,1,136
"2 - High enders",1268905,"email","desktop","US","female",16,136,2,1,136
"2 - High enders",1301799,"direct","desktop","US","male",2,136,2,1,136
"2 - High enders",1314206,"other","desktop","US","female",7,136,2,1,136
"2 - High enders",1319362,"direct","desktop","US","female",85,136,2,1,136
"2 - High enders",1326616,"direct","desktop","US","female",96,136,2,1,136
"2 - High enders",1329394,"paid","desktop","US","female",116,136,2,1,136
"2 - High enders",1330527,"email","desktop","US","female",56,136,2,1,136
"2 - High enders",1335329,"organic search","mobile","US","female",28,136,2,1,136
"2 - High enders",1341245,"organic search","mobile","international","female",116,136,2,1,136
"2 - High enders",1346696,"paid","desktop","US","female",28,136,2,1,136
"2 - High enders",1348410,"organic search","desktop","US","female",6,136,2,1,136
"2 - High enders",1353224,"email","mobile","US","female",20,136,2,1,136
"2 - High enders",1354228,"paid","mobile","US","female",116,136,2,1,136
"2 - High enders",1364801,"other","desktop","US","female",56,136,2,1,136
"2 - High enders",1375625,"direct","desktop","US","female",68,136,2,1,136
"2 - High enders",1382408,"direct","desktop","US","female",6,136,2,1,136
"2 - High enders",1389876,"paid","desktop","US","female",19,136,2,1,136
"2 - High enders",1396192,"other","desktop","US","female",19,136,2,1,136
"2 - High enders",1397272,"paid","desktop","US","female",2,136,2,1,136
"2 - High enders",1398614,"direct","desktop","US","female",16,136,2,1,136
"2 - High enders",1399825,"organic search","desktop","US","female",48,136,2,1,136
"2 - High enders",1411262,"paid","desktop","US","female",116,136,2,1,136
"2 - High enders",1415677,"email","mobile","international","female",2,136,2,1,136
"2 - High enders",1417626,"paid","desktop","US","female",50,136,2,1,136
"2 - High enders",1419270,"direct","desktop","international","female",114,136,2,1,136
"2 - High enders",1426517,"organic search","desktop","US","female",116,136,2,1,136
"2 - High enders",1431035,"direct","mobile","US","female",4,136,2,1,136
"2 - High enders",1434422,"organic search","desktop","US","female",20,136,2,1,136
"2 - High enders",1434677,"organic search","mobile","US","female",110,136,2,1,136
"2 - High enders",1434745,"email","desktop","US","female",35,136,2,1,136
"2 - High enders",1436586,"organic search","mobile","US","female",47,136,2,1,136
"2 - High enders",1441162,"paid","desktop","US","female",14,136,2,1,136
"2 - High enders",1441409,"direct","desktop","US","female",95,136,2,1,136
"2 - High enders",1446129,"paid","desktop","US","female",116,136,2,1,136
"2 - High enders",1446869,"organic search","desktop","US","female",38,136,2,1,136
"2 - High enders",1459446,"organic search","desktop","US","male",101,136,2,1,136
"2 - High enders",1459483,"direct","desktop","US","female",70,136,2,1,136
"2 - High enders",1477097,"paid","desktop","US","female",50,136,2,1,136
"2 - High enders",1485997,"direct","desktop","international","male",38,136,2,1,136
"2 - High enders",1490940,"direct","desktop","US","female",116,136,2,1,136
"2 - High enders",1493078,"email","mobile","US","female",79,136,2,1,136
"2 - High enders",1500585,"direct","desktop","US","female",107,136,2,1,136
"2 - High enders",1501475,"paid","mobile","US","female",116,136,2,1,136
"2 - High enders",1503096,"direct","desktop","US","female",48,136,2,1,136
"2 - High enders",1504741,"organic search","desktop","US","female",50,136,2,1,136
"2 - High enders",1514796,"direct","desktop","US","female",20,136,2,1,136
"2 - High enders",1517359,"other","mobile","US","female",36,136,2,1,136
"2 - High enders",1524605,"paid","desktop","US","female",65,136,2,1,136
"2 - High enders",1524782,"direct","mobile","US","female",6,136,2,1,136
"2 - High enders",1542017,"other","mobile","international","female",43,136,2,1,136
"2 - High enders",1551187,"paid","desktop","US","female",86,136,2,1,136
"2 - High enders",1558946,"paid","mobile","international","female",114,136,2,1,136
"2 - High enders",1562492,"paid","desktop","US","female",22,136,2,1,136
"2 - High enders",1571776,"direct","desktop","US","female",68,136,2,1,136
"2 - High enders",1572728,"direct","desktop","international","female",43,136,2,1,136
"2 - High enders",1572864,"direct","desktop","US","female",113,136,2,1,136
"2 - High enders",1578736,"direct","desktop","US","female",12,136,2,1,136
"2 - High enders",1584849,"paid","mobile","US","female",50,136,2,1,136
"2 - High enders",1594754,"paid","desktop","US","female",16,136,2,1,136
"2 - High enders",1599577,"other","desktop","US","female",43,136,2,1,136
"2 - High enders",1602728,"organic search","mobile","US","female",116,136,2,1,136
"2 - High enders",1611662,"paid","mobile","US","female",116,136,2,1,136
"2 - High enders",1619774,"direct","mobile","US","female",82,136,2,1,136
"2 - High enders",1628593,"paid","desktop","US","female",4,136,2,1,136
"2 - High enders",1642701,"organic search","desktop","US","female",39,136,2,1,136
"2 - High enders",1652669,"paid","desktop","US","female",5,136,2,1,136
"2 - High enders",1661944,"direct","mobile","US","female",12,136,2,1,136
"2 - High enders",1671212,"paid","desktop","US","female",6,136,2,1,136
"2 - High enders",1676291,"organic search","desktop","US","female",98,136,2,1,136
"2 - High enders",1682133,"paid","desktop","US","female",116,136,2,1,136
"2 - High enders",1701271,"direct","mobile","US","female",4,136,2,1,136
"2 - High enders",1705554,"paid","mobile","US","female",116,136,2,1,136
"2 - High enders",1718312,"organic search","desktop","US","male",47,136,2,1,136
"2 - High enders",1719034,"paid","mobile","US","female",111,136,2,1,136
"2 - High enders",1721871,"paid","mobile","international","male",49,136,2,1,136
"2 - High enders",1724301,"other","mobile","US","female",84,136,2,1,136
"2 - High enders",1730713,"paid","mobile","US","female",57,136,2,1,136
"2 - High enders",1732638,"email","mobile","US","female",24,136,2,1,136
"2 - High enders",1742379,"email","desktop","US","female",27,136,2,1,136
"2 - High enders",1751734,"paid","desktop","US","female",32,136,2,1,136
"2 - High enders",1758223,"paid","desktop","international","female",50,136,2,1,136
"2 - High enders",1759037,"paid","mobile","US","female",29,136,2,1,136
"2 - High enders",1760328,"direct","desktop","US","female",113,136,2,1,136
"2 - High enders",1785692,"paid","mobile","US","female",25,136,2,1,136
"2 - High enders",1788166,"paid","mobile","US","female",47,136,2,1,136
"2 - High enders",1803088,"paid","desktop","US","female",28,136,2,1,136
"2 - High enders",1806965,"organic search","desktop","US","male",114,136,2,1,136
"2 - High enders",1810485,"email","mobile","US","female",116,136,2,1,136
"2 - High enders",1810988,"direct","desktop","international","male",23,136,2,1,136
"2 - High enders",1819063,"paid","desktop","US","female",116,136,2,1,136
"2 - High enders",1819907,"paid","desktop","US","female",74,136,2,1,136
"2 - High enders",1834649,"paid","desktop","US","female",88,136,2,1,136
"2 - High enders",1854466,"organic search","desktop","US","female",47,136,2,1,136
"2 - High enders",1863472,"organic search","mobile","US","female",6,136,2,1,136
"2 - High enders",1872585,"direct","mobile","US","female",94,136,2,1,136
"2 - High enders",1884661,"organic search","mobile","US","female",60,136,2,1,136
"2 - High enders",1895339,"email","desktop","US","female",27,136,2,1,136
"2 - High enders",1903759,"email","desktop","US","female",26,136,2,1,136
"2 - High enders",1906097,"paid","mobile","US","female",14,136,2,1,136
"2 - High enders",1906771,"direct","desktop","US","female",6,136,2,1,136
"2 - High enders",1922824,"paid","mobile","US","female",111,136,2,1,136
"2 - High enders",1923378,"direct","mobile","US","female",36,136,2,1,136
"2 - High enders",1930316,"direct","mobile","US","female",116,136,2,1,136
"2 - High enders",1938230,"direct","desktop","US","female",67,136,2,1,136
"2 - High enders",1938634,"paid","desktop","US","female",50,136,2,1,136
"2 - High enders",1951480,"email","mobile","international","female",116,136,2,1,136
"2 - High enders",1967464,"direct","desktop","US","female",29,136,2,1,136
"2 - High enders",1967595,"paid","desktop","US","female",28,136,2,1,136
"2 - High enders",1970627,"organic search","desktop","US","male",16,136,2,1,136
"2 - High enders",1971148,"paid","desktop","US","female",55,136,2,1,136
"2 - High enders",1984246,"direct","desktop","US","female",73,136,2,1,136
"2 - High enders",1985511,"paid","desktop","international","female",116,136,2,1,136
"2 - High enders",1989264,"direct","desktop","US","female",10,136,2,1,136
"2 - High enders",1999725,"direct","mobile","US","male",116,136,2,1,136
"2 - High enders",2010444,"email","mobile","international","female",41,136,2,1,136
"2 - High enders",2014455,"direct","desktop","US","female",49,136,2,1,136
"2 - High enders",2024433,"direct","desktop","US","female",33,136,2,1,136
"2 - High enders",2030678,"direct","mobile","US","male",116,136,2,1,136
"2 - High enders",2032277,"organic search","desktop","US","female",6,136,2,1,136
"2 - High enders",2053152,"direct","desktop","US","female",13,136,2,1,136
"2 - High enders",2075468,"organic search","mobile","US","female",56,136,2,1,136
"2 - High enders",2111066,"organic search","desktop","US","female",3,136,2,1,136
"2 - High enders",2114744,"organic search","mobile","US","male",82,136,2,1,136
"2 - High enders",2149836,"paid","mobile","international","female",42,136,2,1,136
"2 - High enders",2197585,"paid","mobile","US","female",27,136,2,1,136
"2 - High enders",2202360,"paid","desktop","US","male",39,136,2,1,136
"2 - High enders",2213959,"email","desktop","US","female",46,136,2,1,136
"2 - High enders",2229776,"organic search","mobile","US","female",116,136,2,1,136
"2 - High enders",2230502,"direct","mobile","US","female",116,136,2,1,136
"2 - High enders",2235300,"direct","mobile","international","female",42,136,2,1,136
"2 - High enders",2237647,"organic search","desktop","US","female",115,136,2,1,136
"2 - High enders",2239051,"organic search","mobile","international","female",115,136,2,1,136
"2 - High enders",2240884,"paid","mobile","international","female",112,136,2,1,136
"2 - High enders",2243809,"direct","mobile","international","female",113,136,2,1,136
"2 - High enders",2250291,"paid","mobile","US","female",112,136,2,1,136
"2 - High enders",2272539,"organic search","mobile","US","male",7,136,2,1,136
"2 - High enders",2272622,"organic search","mobile","US","female",16,136,2,1,136
"2 - High enders",2274362,"paid","mobile","US","female",103,136,2,1,136
"2 - High enders",2286488,"paid","desktop","US","male",21,136,2,1,136
"2 - High enders",2288557,"paid","desktop","US","female",98,136,2,1,136
"2 - High enders",2326370,"paid","desktop","US","female",90,136,2,1,136
"2 - High enders",2331651,"paid","desktop","US","female",50,136,2,1,136
"2 - High enders",2355973,"direct","desktop","US","female",53,136,2,1,136
"2 - High enders",2357541,"organic search","desktop","US","female",76,136,2,1,136
"2 - High enders",2361492,"organic search","desktop","US","female",71,136,2,1,136
"2 - High enders",2367385,"organic search","desktop","US","female",74,136,2,1,136
"2 - High enders",2379542,"paid","mobile","US","female",72,136,2,1,136
"2 - High enders",2380791,"paid","desktop","US","male",72,136,2,1,136
"2 - High enders",2381734,"paid","desktop","international","female",42,136,2,1,136
"2 - High enders",2396307,"direct","mobile","US","female",20,136,2,1,136
"2 - High enders",2402910,"direct","desktop","US","female",64,136,2,1,136
"2 - High enders",2407989,"direct","mobile","US","female",62,136,2,1,136
"2 - High enders",2410081,"paid","desktop","US","female",61,136,2,1,136
"2 - High enders",2416690,"paid","mobile","US","female",33,136,2,1,136
"2 - High enders",2417058,"paid","desktop","US","female",58,136,2,1,136
"2 - High enders",2418379,"organic search","desktop","US","male",58,136,2,1,136
"2 - High enders",2419099,"direct","desktop","US","male",17,136,2,1,136
"2 - High enders",2433287,"paid","desktop","US","female",54,136,2,1,136
"2 - High enders",2436479,"organic search","desktop","international","female",54,136,2,1,136
"2 - High enders",2436958,"organic search","desktop","US","female",53,136,2,1,136
"2 - High enders",2439759,"organic search","desktop","US","female",52,136,2,1,136
"2 - High enders",2446175,"paid","desktop","US","female",51,136,2,1,136
"2 - High enders",2451571,"organic search","desktop","US","female",49,136,2,1,136
"2 - High enders",2465355,"paid","mobile","US","female",46,136,2,1,136
"2 - High enders",2472647,"organic search","desktop","US","female",35,136,2,1,136
"2 - High enders",2473543,"paid","mobile","international","female",38,136,2,1,136
"2 - High enders",2485669,"paid","mobile","US","female",13,136,2,1,136
"2 - High enders",2488962,"direct","desktop","international","female",37,136,2,1,136
"2 - High enders",2491063,"direct","mobile","international","female",41,136,2,1,136
"2 - High enders",2491938,"paid","desktop","US","female",40,136,2,1,136
"2 - High enders",2493195,"paid","desktop","US","female",38,136,2,1,136
"2 - High enders",2494614,"paid","mobile","international","female",40,136,2,1,136
"2 - High enders",2496194,"paid","mobile","US","male",39,136,2,1,136
"2 - High enders",2499903,"organic search","desktop","US","male",38,136,2,1,136
"2 - High enders",2503225,"organic search","desktop","US","female",37,136,2,1,136
"2 - High enders",2503763,"paid","desktop","US","female",37,136,2,1,136
"2 - High enders",2510540,"organic search","desktop","US","female",36,136,2,1,136
"2 - High enders",2516173,"direct","desktop","US","female",30,136,2,1,136
"2 - High enders",2517307,"paid","mobile","international","female",6,136,2,1,136
"2 - High enders",2520178,"paid","desktop","US","female",23,136,2,1,136
"2 - High enders",2520837,"organic search","desktop","US","female",34,136,2,1,136
"2 - High enders",2528026,"paid","mobile","US","female",17,136,2,1,136
"2 - High enders",2532076,"other","desktop","US","female",18,136,2,1,136
"2 - High enders",2536457,"paid","mobile","US","female",30,136,2,1,136
"2 - High enders",2540818,"paid","desktop","US","female",29,136,2,1,136
"2 - High enders",2558474,"organic search","desktop","US","female",27,136,2,1,136
"2 - High enders",2560021,"direct","mobile","US","male",24,136,2,1,136
"2 - High enders",2563016,"paid","mobile","US","female",22,136,2,1,136
"2 - High enders",2567342,"email","desktop","US","female",25,136,2,1,136
"2 - High enders",2575457,"paid","desktop","US","female",23,136,2,1,136
"2 - High enders",2581897,"direct","desktop","US","female",22,136,2,1,136
"2 - High enders",2597792,"paid","mobile","US","female",18,136,2,1,136
"2 - High enders",2601359,"paid","mobile","US","female",6,136,2,1,136
"2 - High enders",2602549,"email","mobile","US","female",16,136,2,1,136
"2 - High enders",2606990,"direct","desktop","US","female",16,136,2,1,136
"2 - High enders",2623240,"other","desktop","international","female",11,136,2,1,136
"2 - High enders",2624344,"organic search","mobile","US","female",12,136,2,1,136
"2 - High enders",2632998,"organic search","mobile","US","female",7,136,2,1,136
